"","YEAR","FAC_NO","FACILITY_NAME","DBA_ADDRESS1","DBA_CITY","DBA_ZIP_CODE","COUNTY_NAME","LICENSED_BED_SIZE","TYPE_CONTROL_DESC","TEACH_RURAL","TOC_Acute","TOC_SN_IC","TOC_Psych","TOC_Chem_Dep","TOC_Rehab","TOC_Unknown","Sex_Male","Sex_Female","Sex_Other_Unknown","Age_0_09","Age_10_19","Age_20_29","Age_30_39","Age_40_49","Age_50_59","Age_60_69","Age_70_79","Age_80_","Age_Unknown","RaceGrp_White","RaceGrp_Black","RaceGrp_Hispanic","RaceGrp_Asian","RaceGrp_Native_Am","RaceGrp_Other","RaceGrp_Unknown","Admt_Home","Admt_Resid_Care","Admt_Ambul_Surgery","Admt_SN_IC","Admt_Acute_Inpt_Hosp_Care","Admt_Other_Inpt_Hosp_Care","Admt_Newborn","Admt_Prison_Jail","Admt_Other","Admt_Unknown","Route_Your_ER","Route_Not_Your_ER","Route_Unknown","Adm_Scheduled","Adm_Unscheduled","Adm_Newborn","Adm_Unknown","Disp_Routine","Disp_Resid_Care","Disp_Prison_Jail","Disp_Against_Medical_Advice","Disp_Died","Disp_Home_Health","Disp_Unknown","DNR_Yes","DNR_No","DNR_Unknown","Payer_Medicare","Payer_Medi_Cal","Payer_Priv_Coverage","Payer_Workers_Comp","Payer_County_Indigent_Prog","Payer_Other_Government","Payer_Other_Indigent","Payer_Self_Pay","Payer_Other_Payer","Payer_Unknown","Dx_Infections","Dx_Neoplasms","dx_Endocrine","Dx_Blood_Disorders","Dx_Psychoses_Neuroses","Dx_Nervous_System","Dx_Circulatory","Dx_Respiratory","Dx_Digestive","Dx_Genitourinary","Dx_All_Pregnancies","Dx_Skin_disorders","Dx_Musculoskeletal","Dx_Congenital_anomalies","Dx_Perinatal_disorders","Dx_Symptoms","Dx_Injuries_Drugs_Complications","Dx_Other_Reasons","Dx_Births","Pr_Nervous_System","Pr_Endocrine_System","Pr_Eye","Pr_Ear","Pr_Nose_Mouth_Pharynx","Pr_Respiratory","Pr_Cardiovascular","Pr_Blood_Lymph_Organs","Pr_Digestive","Pr_Urinary","Pr_OB_Procedures","Pr_Musculoskeletal","Pr_Skin","Pr_Diagnostic_Therapeutic","Pr_Other_Interventions","Pr_None","EC_Accidental_Poisoning","EC_Misadventures_Complication","EC_Accidental_Falls","EC_Fire_Accidents","EC_Natural_Environment","EC_Submersion_Suffocation_Foreig","EC_Other_Accidents","EC_Adverse_Effects_of_Drugs","EC_Self_Inflicted","EC_Inflicted_by_Others","EC_Undetermined","EC_War","EC_Late_Effects_of_Injury","EC_None","Dsch_Days","Disp_SN_IC_Care","EC_Rail_Motor_Vehicle","Pr_Reproductive_System","Disp_Acute_Care","MSSA_DESIGNATION","Disp_Rehab","Disp_Disaster_Care_Site","Disp_Childrens_or_cancer","Disp_Hospice_Care","Disp_Psychiatric_Care","Disp_CAH","Disp_Other_Care","Disp_Invalid_Blank","Dx_Birth_Defects","Dx_Cancer","Dx_Ear","Dx_Eye","PR_General","PR_Imaging","PR_Radiation_Oncology","PR_Nuclear_Medicine","PR_New_Technologies","EC_Abnormal_Reaction_Later_Cx","EC_Med_Device_Adverse_Incident","EC_Supplementary_Factors","EC_W_Inanimate_Animate_Object","EC_NonTrans_Drowning_Subm","Route_No_ER","Adm_Emergency","Adm_Urgent","Adm_NA","Adm_Trauma","Admt_Clinic_Dr","Admt_DistinctPartXfer","Admt_Hosp_Dif","Admt_HospiceFacility","Zip_CA_Resident","Zip_Foreign","Zip_Homeless","Zip_Out_of_State","Zip_Unknown","Zip_Blank_Invalid","eth_Hispanic","eth_NonHispanic","eth_Unknown","eth_Blank_Invalid","Racegrp_aman","Racegrp_multirace","Racegrp_nhpi","dx_Symptoms_Signs_NEC","Dx_Residual","Admt_Disaster_Care_Site"
"24",2012,"410782","SAN MATEO MEDICAL CENTER","222 WEST 39TH AVENUE","SAN MATEO","94403","SAN MATEO","200-299","City/County","NA",2729,404,675,0,0,0,1953,1855,0,48,65,373,477,637,927,656,328,297,0,319,42,3207,55,28,120,37,3068,185,3,53,431,10,0,42,16,0,2881,927,0,758,3033,0,17,2607,355,26,57,93,97,0,177,3631,0,838,1387,96,3,802,518,0,164,0,0,190,181,156,39,780,84,390,289,645,205,23,127,147,1,0,121,213,217,0,32,15,0,0,11,34,124,22,567,31,0,210,99,548,5,2033,15,139,97,0,3,10,45,141,39,6,1,0,27,3275,126065,301,10,77,191,NA,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",2012,"424002","SANTA BARBARA PSYCHIATRIC HEALTH FACILITY","315 CAMINO DEL REMEDIO","SANTA BARBARA","93110","SANTA BARBARA","1-49","City/County","NA",0,0,458,0,0,0,225,233,0,0,7,106,94,109,92,42,6,2,0,279,32,130,7,6,4,0,324,18,0,7,0,70,0,39,0,0,0,458,0,2,456,0,0,306,98,22,0,0,0,0,0,458,0,143,163,5,0,142,0,0,5,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,458,5304,16,0,0,14,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",2012,"430883","SANTA CLARA VALLEY MEDICAL CENTER","751 SOUTH BASCOM AVENUE","SAN JOSE","95128","SANTA CLARA","500+","City/County","Teaching",23711,0,1526,0,615,0,11661,14191,0,5477,1196,3886,3412,3046,3967,2765,1253,850,0,6239,1260,12855,4354,51,861,232,18335,264,136,466,1860,375,3978,222,216,0,10724,15128,0,4400,17450,4001,1,21687,542,328,327,334,441,0,504,25348,0,3232,14637,2151,129,2620,1710,1373,0,0,0,1424,906,789,204,1847,460,2215,1350,2097,819,4438,531,477,75,187,788,2419,840,3986,392,37,29,18,231,304,1414,119,1817,215,3928,984,728,1341,8,13716,114,432,626,60,27,68,311,825,161,172,22,0,324,22143,123811,1367,567,571,389,NA,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",2012,"514001","SUTTER-YUBA PSYCHIATRIC HEALTH FACILITY","1965 LIVE OAK BOULEVARD","YUBA CITY","95991","SUTTER","1-49","City/County","NA",0,0,274,0,0,0,142,132,0,0,12,67,68,56,51,20,0,0,0,190,9,54,5,5,10,1,217,3,0,1,6,1,0,14,32,0,0,274,0,1,273,0,0,220,22,4,7,0,0,0,0,274,0,12,181,5,0,31,10,1,34,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,3247,8,0,0,7,NA,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",2012,"560481","VENTURA COUNTY MEDICAL CENTER","3291 LOMA VISTA ROAD","VENTURA","93003","VENTURA","200-299","City/County","NA",11371,0,2068,0,0,0,5839,7600,0,2922,809,2431,1918,1550,1642,1068,531,567,1,4324,307,7739,273,20,739,37,10096,0,1006,0,116,1,2165,54,1,0,5221,8218,0,98,11179,2161,1,11750,344,66,127,181,142,0,60,13379,0,1834,5843,2230,34,109,781,105,2480,2,21,511,420,426,142,2135,210,554,610,1143,407,2422,223,376,66,105,300,1033,190,2166,264,86,17,8,74,145,288,60,1167,96,2094,724,285,977,13,6622,50,510,351,2,24,16,151,556,83,111,15,0,59,11206,53555,439,305,519,241,NA,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",2012,"010735","ALAMEDA HOSPITAL","2070 CLINTON","ALAMEDA","94501","ALAMEDA","200-299","District","NA",2791,206,0,0,0,0,1437,1560,0,0,26,108,153,240,422,553,479,1015,1,1471,464,193,524,1,305,39,2353,35,3,430,173,3,0,0,0,0,2595,402,0,390,2607,0,0,1494,33,1,46,138,233,0,396,2601,0,1781,521,540,11,0,0,0,143,1,0,382,53,139,58,42,58,545,440,414,176,11,117,98,1,0,218,188,57,0,17,0,0,0,3,38,88,1,252,26,0,124,63,1350,0,1001,9,85,131,2,5,7,21,109,11,1,0,0,23,2585,40059,828,8,34,188,NA,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",2012,"010987","WASHINGTON HOSPITAL - FREMONT","2000 MOWRY AVENUE","FREMONT","94538","ALAMEDA","300-499","District","NA",14056,0,0,0,0,0,5692,8364,0,2277,144,989,1638,835,1392,1834,2148,2799,0,6663,640,1538,4636,26,551,2,10846,405,23,784,34,4,1958,0,2,0,7577,6479,0,4052,8044,1960,0,8826,177,0,82,339,2355,0,664,13392,0,6217,1728,5526,100,0,83,0,402,0,0,634,381,317,132,58,194,1948,1171,1484,528,2105,261,1566,14,70,447,749,38,1959,172,35,0,1,172,193,1519,33,1299,60,1960,1775,188,1489,90,4835,52,439,449,1,5,29,132,680,27,3,2,0,40,12178,63160,1782,19,235,389,NA,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",2012,"070904","DOCTORS MEDICAL CENTER - SAN PABLO","2000 VALE ROAD","SAN PABLO","94806","CONTRA COSTA","150-199","District","NA",6066,0,0,0,0,0,2898,3167,1,0,17,187,265,620,1180,1255,1133,1408,1,2131,2113,913,723,5,113,68,5443,6,21,404,49,3,0,120,20,0,5487,579,0,567,5499,0,0,3781,61,76,157,227,536,2,59,6006,1,3364,1144,579,45,196,149,0,580,0,9,356,138,342,119,49,124,1527,949,654,293,1,143,260,1,0,610,480,20,0,30,11,4,0,30,138,738,16,554,50,0,408,102,649,34,3280,91,356,233,11,12,28,59,663,26,9,2,0,49,4510,27446,974,17,22,128,NA,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",2012,"100697","COALINGA REGIONAL MEDICAL CENTER","1191 PHELPS AVENUE","COALINGA","93210","FRESNO","100-149","District","Small/Rural",416,76,0,0,0,0,283,209,0,0,5,22,38,50,129,71,71,106,0,250,46,182,14,0,0,0,257,0,0,25,77,0,0,133,0,0,340,152,0,72,420,0,0,229,1,116,7,12,8,4,64,428,0,183,88,52,0,2,136,0,31,0,0,42,6,20,1,4,4,67,65,43,38,1,28,4,0,0,79,21,69,0,0,0,0,0,0,0,1,0,1,0,0,0,7,4,0,479,3,4,23,1,0,0,4,19,1,0,4,0,3,430,13731,48,0,0,66,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",2012,"121031","JEROLD PHELPS COMMUNITY HOSPITAL","733 CEDAR STREET","GARBERVILLE","95542","HUMBOLDT","1-49","District","Small/Rural",26,12,0,0,0,0,28,10,0,0,0,3,4,1,0,7,4,19,0,35,0,2,0,1,0,0,23,0,0,3,11,1,0,0,0,0,21,17,0,10,28,0,0,22,0,0,2,1,0,0,37,1,0,26,4,2,0,0,1,0,5,0,0,5,1,1,0,0,1,0,9,3,2,0,3,1,0,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,35,0,0,2,0,0,0,0,1,0,0,0,0,2,33,694,8,0,0,5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",2012,"130760","PIONEERS MEMORIAL HEALTHCARE DISTRICT","207 WEST LEGION ROAD","BRAWLEY","92227","IMPERIAL","100-149","District","Small/Rural",7525,0,0,0,0,0,2795,4730,0,2204,325,1352,757,447,594,631,589,626,0,3264,130,3823,21,1,255,31,5620,0,0,57,15,1,1791,37,4,0,2669,4856,0,309,5425,1791,0,6508,2,100,115,63,165,0,82,7443,0,1677,3511,1412,32,214,193,33,452,1,0,282,62,218,69,30,73,608,681,634,357,1921,167,199,0,55,185,191,2,1791,58,0,3,0,1,45,191,4,431,33,1782,250,78,580,2,3921,16,82,124,0,15,7,44,80,12,6,11,0,3,7111,20494,217,14,146,269,NA,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",2012,"141273","NORTHERN INYO HOSPITAL","150 PIONEER LANE","BISHOP","93514","INYO","1-49","District","Small/Rural",984,2,0,0,0,0,374,612,0,179,32,140,95,68,87,85,121,179,0,712,4,134,4,128,2,2,798,21,0,9,3,0,153,0,2,0,491,495,0,134,698,154,0,744,4,1,3,18,27,0,103,883,0,366,294,256,5,27,14,4,18,2,0,39,22,12,8,8,6,65,91,123,54,220,30,44,0,11,24,73,2,154,4,1,0,0,0,4,5,0,102,9,197,65,20,11,2,498,4,42,40,0,2,3,12,68,3,1,1,0,3,794,2701,150,13,68,23,NA,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",2012,"141338","SOUTHERN INYO HOSPITAL","501 EAST LOCUST STREET","LONE PINE","93545","INYO","1-49","District","Small/Rural",75,32,0,0,0,0,61,46,0,2,1,8,4,12,8,16,14,42,0,89,0,9,0,8,1,0,84,1,0,1,12,9,0,0,0,0,71,36,0,32,75,0,0,68,1,0,6,18,0,0,58,49,0,58,13,25,1,0,0,0,10,0,0,0,2,11,2,4,1,8,22,6,6,0,2,5,1,0,13,16,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,83,0,15,1,0,2,0,8,0,2,0,0,0,0,0,1,93,10320,13,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",2012,"150737","KERN VALLEY HEALTHCARE DISTRICT","6412 LAUREL AVENUE","LAKE ISABELLA","93240","KERN","100-149","District","Small/Rural",595,184,0,0,0,0,314,465,0,0,5,13,11,56,107,127,200,260,0,711,5,17,0,1,24,21,570,8,0,60,141,0,0,0,0,0,593,186,0,168,611,0,0,461,10,0,36,32,11,0,329,450,0,507,152,48,1,0,4,0,42,25,0,64,11,48,8,16,41,131,169,84,43,0,37,26,0,0,68,23,10,0,0,0,0,0,0,1,0,0,26,2,0,6,1,691,0,50,4,13,25,0,5,0,4,74,1,1,1,0,0,651,30164,118,0,2,110,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",2012,"150808","TEHACHAPI HOSPITAL","115 WEST E STREET","TEHACHAPI","93561","KERN","1-49","District","Small/Rural",125,0,0,0,0,0,50,75,0,2,1,2,4,23,22,21,17,33,0,110,3,12,0,0,0,0,122,0,0,0,1,0,0,0,2,0,14,111,0,13,112,0,0,84,4,0,6,2,2,0,16,109,0,66,22,24,1,0,4,0,8,0,0,2,2,6,1,3,4,11,40,17,7,0,11,3,0,1,12,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,41,0,78,1,0,6,0,0,1,1,4,0,0,0,0,1,110,326,5,1,0,20,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",2012,"160702","CORCORAN DISTRICT HOSPITAL","1310 HANNA AVENUE","CORCORAN","93212","KINGS","1-49","District","Small/Rural",480,0,0,0,0,0,245,235,0,1,25,56,62,95,110,43,49,39,0,117,34,297,0,0,7,25,384,0,1,0,0,0,0,94,1,0,478,2,0,1,479,0,0,360,2,95,11,0,0,0,22,458,0,137,135,33,1,31,108,0,35,0,0,3,3,40,12,5,18,22,79,58,68,1,66,4,0,0,65,17,19,0,1,0,1,0,1,0,12,0,17,0,0,6,17,20,0,405,0,7,5,0,2,0,2,4,2,4,3,0,0,451,1391,0,0,0,10,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",2012,"190034","ANTELOPE VALLEY HOSPITAL","1600 WEST AVENUE J","LANCASTER","93534","LOS ANGELES","300-499","District","NA",26820,0,577,0,0,0,10166,17231,0,6430,1213,4559,3046,2139,2973,2649,2350,2038,0,11549,5703,9205,671,45,220,4,20685,110,179,468,57,4,5551,52,291,0,13234,14163,0,2368,19456,5573,0,22987,83,47,307,451,1792,1,334,27063,0,6701,11545,7331,79,2,872,0,867,0,0,589,737,797,268,647,379,2477,1810,2360,1084,6113,330,829,12,153,1093,2072,74,5573,508,87,7,1,45,399,1587,80,2473,171,5506,1465,438,1777,20,12266,104,1186,669,5,43,46,222,708,207,102,24,0,74,23514,101709,1351,493,567,283,NA,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",2012,"211006","MARIN GENERAL HOSPITAL","250 BON AIR ROAD","GREENBRAE","94904","MARIN","200-299","District","NA",10262,0,665,0,0,0,4811,6116,0,1310,226,894,1260,858,1217,1555,1314,2293,0,8256,367,1701,417,14,127,45,8650,171,6,476,241,143,1077,146,17,0,5988,4939,0,3099,6740,1086,2,7069,62,145,84,234,1269,0,970,9956,1,4597,2164,2968,80,510,317,11,260,16,4,534,353,212,103,799,213,1452,725,1045,465,1495,200,649,7,45,342,1169,36,1083,231,7,10,1,66,194,1027,11,946,149,1389,867,171,1230,19,4272,43,567,621,0,25,21,137,344,68,33,17,0,60,8824,45575,1608,167,337,300,NA,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",2012,"220733","JOHN C FREMONT HEALTHCARE DISTRICT","5189 HOSPITAL RD., PO BOX 216","MARIPOSA","95338","MARIPOSA","1-49","District","Small/Rural",183,28,0,0,0,0,80,131,0,0,1,7,4,11,21,32,41,94,0,199,2,2,0,5,0,3,170,0,0,9,21,10,0,0,1,0,138,73,0,46,165,0,0,129,0,0,3,17,18,0,81,130,0,147,36,16,3,0,2,0,7,0,0,7,2,19,2,2,5,30,63,22,11,0,7,0,0,0,8,5,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,187,0,22,3,1,9,0,0,0,2,9,0,0,0,0,0,186,6717,24,1,0,17,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",2012,"231013","MENDOCINO COAST DISTRICT HOSPITAL","700 RIVER DRIVE","FORT BRAGG","95437","MENDOCINO","1-49","District","Small/Rural",1201,194,0,0,0,0,541,854,0,184,24,95,93,86,132,241,201,338,1,1224,3,132,6,2,26,2,995,8,0,34,202,0,156,0,0,0,703,692,0,313,926,156,0,875,12,0,6,53,152,0,234,1161,0,731,371,212,3,69,0,0,9,0,0,74,43,40,8,24,32,130,191,149,46,165,47,101,0,6,52,94,37,156,3,0,0,0,0,6,21,1,80,9,160,107,24,97,12,857,11,45,52,1,4,2,2,61,7,1,1,0,4,1200,5828,242,4,18,52,NA,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",2012,"250955","SURPRISE VALLEY COMMUNITY HOSPITAL","MAIN AND WASHINGTON STS, BOX 246","CEDARVILLE","96104","MODOC","1-49","District","Small/Rural",18,20,0,0,0,0,23,15,0,0,0,0,0,3,5,1,14,15,0,36,0,0,0,2,0,0,24,0,0,7,6,0,0,0,1,0,5,33,0,17,21,0,0,12,3,0,1,5,0,0,38,0,0,16,14,7,0,0,0,0,1,0,0,0,3,3,0,6,1,8,4,5,5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,0,0,3,0,0,0,0,0,0,0,0,0,0,35,8943,9,0,0,6,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45",2012,"250956","MODOC MEDICAL CENTER","228 MC DOWELL STREET","ALTURAS","96101","MODOC","50-99","District","Small/Rural",183,79,0,0,0,0,130,132,0,6,1,7,5,23,35,62,45,78,0,238,3,10,1,8,0,2,188,0,0,14,59,1,0,0,0,0,164,98,0,70,192,0,0,146,0,2,8,26,0,0,74,188,0,168,63,12,0,7,2,0,10,0,0,12,8,8,1,10,6,30,74,12,23,1,15,4,0,1,22,18,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,170,0,90,1,9,7,0,2,1,6,24,5,0,2,0,14,191,11844,49,0,0,30,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",2012,"260011","MAMMOTH HOSPITAL","85 SIERRA PARK ROAD","MAMMOTH LAKES","93546","MONO","1-49","District","Small/Rural",719,0,0,0,0,0,348,371,0,132,35,111,81,76,110,95,54,25,0,498,3,129,12,9,55,13,610,0,0,0,0,0,109,0,0,0,362,357,0,167,443,109,0,662,0,0,4,0,1,0,7,712,0,119,165,340,14,25,4,0,33,19,0,9,6,14,1,2,5,26,30,74,29,110,19,70,1,2,23,189,1,108,1,0,0,0,3,6,2,0,40,8,105,209,21,54,2,234,1,34,112,1,6,1,53,24,1,2,3,0,6,451,1607,13,24,34,33,NA,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47",2012,"270875","SALINAS VALLEY MEMORIAL HOSPITAL","450 EAST ROMIE LANE","SALINAS","93901","MONTEREY","200-299","District","NA",11747,0,0,0,0,0,4742,7005,0,2057,352,1315,1212,855,1232,1419,1497,1808,0,3774,252,6456,549,14,701,1,9772,2,42,114,70,0,1693,53,1,0,6085,5662,0,1824,8241,1682,0,8154,20,89,47,231,1936,0,563,11183,1,4408,2838,3960,141,7,96,0,297,0,0,561,451,356,90,62,205,1548,816,1463,621,1825,257,660,45,46,352,652,53,1684,195,45,6,2,57,198,1085,61,1540,148,1665,875,215,660,27,4641,41,222,395,0,16,7,75,575,9,20,6,0,19,10294,46071,905,68,327,44,NA,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48",2012,"291053","TAHOE FOREST HOSPITAL","10121 PINE STREET POB 759","TRUCKEE","96160","NEVADA","50-99","District","Small/Rural",1981,38,0,0,0,0,848,1171,0,396,63,245,295,150,203,267,223,177,0,1563,13,351,9,1,63,19,1556,0,0,16,36,48,359,2,2,0,916,1103,0,651,1008,360,0,1743,11,0,9,17,93,0,87,1932,0,516,408,921,0,44,4,0,125,0,1,28,39,41,7,25,26,120,122,246,48,383,20,166,2,4,54,278,50,360,15,1,2,0,4,29,32,8,154,4,352,269,17,152,11,874,4,97,158,0,5,2,41,66,14,4,2,0,7,1592,5805,66,27,95,71,NA,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",2012,"320859","EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS","500 1ST STREET","PORTOLA","96122","PLUMAS","1-49","District","Small/Rural",299,51,0,0,0,0,153,197,0,0,3,5,10,12,73,59,82,106,0,328,0,19,0,3,0,0,282,0,0,26,41,1,0,0,0,0,295,55,0,49,301,0,0,220,0,0,5,16,13,0,63,287,0,248,46,33,1,8,0,0,14,0,0,15,2,21,3,19,5,55,66,31,18,0,21,9,0,0,28,25,32,0,1,0,0,0,0,0,0,0,1,0,0,1,4,22,0,321,5,7,9,0,0,0,1,39,3,0,2,0,3,279,11596,40,2,0,52,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",2012,"320986","PLUMAS DISTRICT HOSPITAL","1065 BUCKS LAKE ROAD","QUINCY","95971","PLUMAS","1-49","District","Small/Rural",444,0,0,0,0,0,180,264,0,81,10,48,44,27,48,57,61,68,0,391,3,14,0,2,17,17,356,0,0,9,2,0,77,0,0,0,210,234,0,118,249,77,0,382,0,0,1,9,0,0,41,403,0,186,115,105,2,0,2,1,31,2,0,11,19,16,1,4,5,37,48,71,25,73,15,5,0,2,14,21,0,77,1,1,0,0,4,0,4,0,35,1,69,4,7,1,0,278,1,8,15,0,0,1,9,5,2,0,1,0,1,399,1051,31,2,39,14,NA,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",2012,"321016","SENECA HEALTHCARE DISTRICT","130 BRENTWOOD DRIVE","CHESTER","96020","PLUMAS","1-49","District","Small/Rural",176,32,0,0,0,0,103,105,0,2,2,9,10,10,32,32,30,81,0,102,1,98,0,5,0,2,168,0,2,5,30,1,0,0,2,0,152,56,0,35,173,0,0,133,0,0,4,13,5,0,76,132,0,130,32,32,2,0,0,0,12,0,0,14,7,8,2,8,6,30,47,23,20,0,10,4,0,0,7,14,8,0,0,0,0,0,0,2,0,0,5,16,0,3,5,114,0,62,1,2,12,0,2,0,1,7,0,0,1,0,1,180,4543,33,1,1,14,NA,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
