"","oshpd_id2","FACILITY_NAME","COUNTY_NAME","LICENSE_CATEGORY_DESC","DBA_ADDRESS1","DBA_CITY","DBA_ZIP_CODE","LICENSED_BED_SIZE","TRAUMA_CENTER_DESC","MSSA_DESIGNATION","RURAL_HOSPITAL_DESC","TEACHING_HOSPITAL_DESC","CONTROL_TYPE_DESC","ER_SERVICE_LEVEL_DESC","Sex_Female","Sex_Male","Sex_Other_Unknown","Age_0_09","Age_10_19","Age_20_29","Age_30_39","Age_40_49","Age_50_59","Age_60_69","Age_70_79","Age_80_","Age_Unknown","Asian_Pacific_Islander","Black","Hispanic or Latino","Native_American_Eskimo_Aleut","racegrp_other","racegrp_unknown","White","Acute_Care","Against_Medical_Advice","Died","Home_Health_Service","Hospice_Care","Other_Care","Other_Unknown","Prison_Jail","Psychiatric_Care","Residential_Care","Routine","SN_IC_Care","Childrens_or_Cancer","CAH","Not_Defined_Elsewhere","Medi_Cal","Medicare","Other_Payer","Private_Coverage","Uninsured","dx_Pregnancy_Childbirth","dx_Diseases_of_the_Blood","dx_Circulatory","dx_Congenital","dx_Digestive","dx_Endocrine","dx_Genitourinary","dx_Infectious","dx_Injury_Poisoning","dx_Musculoskeletal","dx_Neoplasms","dx_Nervous_System","dx_Other_Unknown","dx_Certain_Perinatal_Conditions","dx_Psychoses_Neuroses","dx_Respiratory","dx_Skin","dx_Symptoms_Signs_NEC","dx_Births","dx_Unacceptable_principal_diagno","EC_Accidental_Falls","EC_Accidental_Poisoning","EC_Adverse_Effects_of_Drugs","EC_Fire_Accidents","EC_Inflicted_by_Others","EC_Late_Effects_of_Injury","EC_Misadventures_Complication","EC_Natural_Environment","EC_None","EC_Other_Accidents","EC_Self_Inflicted","EC_Submersion_Suffocation_Foreig","EC_Undetermined","EC_War","ED_Visit","All_Other","English","Spanish","a_Sex_Female","a_Sex_Male","a_Sex_Unknown_Other","a_Age_10_19","a_Age_20_29","a_Age_30_39","a_Age_40_49","a_Age_50_59","a_Age_60_69","a_Age_70_79","a_Age_80_","a_Age_Unknown","a_Asian_Pacific_Islander","a_Black","a_Hispanic or Latino","a_racegrp_other","a_Unknown_Race","a_White","a_Native_American_Eskimo_Aleut","a_Acute_Care","a_Against_Medical_Advice","a_Died","a_Home_Health_Service","a_Other_Care","a_Other_Unknown","a_Residential_Care_Facility","a_Routine","a_SN_IC_Care","a_Prison_Jail","a_Hospice_Care","a_Psychiatric_Care","a_Childrens_or_Cancer","a_Critical_Access_Hospital","a_Not_Defined_Elsewhere","a_Medi_Cal","a_Medicare","a_Other_Payer","a_Private_Coverage","a_Uninsured","a_dx_Pregnancy_Childbirth","a_dx_Diseases_of_the_Blood","a_dx_Circulatory","a_dx_Digestive","a_dx_Endocrine","a_dx_Genitourinary","a_dx_Infectious","a_dx_Injury_Poisoning","a_dx_Musculoskeletal","a_dx_Neoplasms","a_dx_Nervous_System","a_dx_Psychoses_Neuroses","a_dx_Respiratory","a_dx_Skin","a_dx_Symptoms_Signs_NEC","a_dx_births","a_dx_Congenital","a_dx_Certain_Perinatal_Condition","a_EC_Accidental_Falls","a_EC_Accidental_Poisoning","a_EC_Adverse_Effects_of_Drugs","a_EC_Inflicted_by_Others","a_EC_Late_Effects_of_Injury","a_EC_Misadventures_Complication","a_EC_None","a_EC_Other_Accidents","a_EC_Self_Inflicted","a_EC_Submersion_Suffocation_Fore","a_EC_Fire_Accidents","a_EC_Natural_Environment","a_EC_Undetermined","a_EC_War","Inpatient_from_ED","a_All_Other_Languages","a_English","a_Spanish","YEAR","a_Age_00_09","EC_All_Transport_Types","a_EC_All_Transport_Types","a_dx_Other_Reasons","SelfPay","Unknown_inv_Payer","a_SelfPay","a_Unknown_inv_Payer","LICENSED_BED_TOTAL","ED_STATIONS_ON_1231","CONGRESS_DIST","Rehab","Disaster_Care_Site","a_Rehab","a_Disaster_Care_Site","a_Residential_Care","a_CAH","disp_Invalid_Blank","disp_Other","a_disp_Invalid_Blank","a_disp_Other","ed_lic_levl_end","dx_Birth_Defects","dx_Cancer","dx_Ear","dx_Eye","EC_Abnormal_Reaction_Later_Cx","EC_Med_Device_Advrs_Incident","EC_NonTrans_Drowning_Subm","EC_Other_Factors","EC_Supplementary_Factors","EC_W_Inanimate_Animate_Object","All_Other_Languages","a_dx_Birth_Defects","a_dx_Cancer","a_dx_Ear","a_dx_Eye","a_EC_Abnormal_Reaction_Later_Cx","a_EC_Med_Device_Advrs_Incident","a_EC_Supplementary_Factors","a_EC_W_Inanimate_Animate_Object","a_EC_NonTrans_Drowning_Subm","racegrp_inv_blank","Non-Hispanic or Non-Latino","eth_Unknown","eth_Blank_Invalid","a_racegrp_inv_blank","a_Non-Hispanic or Non-Latino","a_Unknown_Eth","a_eth_Blank_Invalid","racegrp_aman","racegrp_asian","racegrp_black","racegrp_multirace","racegrp_nhpi","racegrp_white","eth_Hispanic","eth_NonHispanic","disp_Acute_Care","disp_Against_Medical_Advice","disp_Died","disp_Hospice_Care","disp_Not_Defined_Elsewhere","disp_Prison_Jail","disp_Psychiatric_Care","disp_Routine","disp_SN_IC_Care","disp_CAH","disp_Childrens_or_Cancer","disp_Home_Health_Service","disp_Rehab","disp_Residential_Care","disp_Disaster_Care_Site","dx_Residual","Unknown_lang","blank_inv_lang","Zip_Foreign","a_racegrp_aman","a_racegrp_asian","a_racegrp_black","a_racegrp_multirace","a_racegrp_nhpi","a_racegrp_unknown","a_racegrp_white","a_eth_Hispanic","a_eth_NonHispanic","a_Eth_Other_Unknown","a_disp_Acute_Care","a_disp_Against_Medical_Advice","a_disp_Died","a_disp_Home_Health_Service","a_disp_Hospice_Care","a_disp_Psychiatric_Care","a_disp_Rehab","a_disp_Residential_Care","a_disp_Routine","a_disp_SN_IC_Care","a_disp_CAH","a_disp_Not_Defined_Elsewhere","a_disp_Childrens_or_Cancer","a_disp_Disaster_Care_Site","a_disp_Prison_Jail","a_DX_Residual","a_Unknown_lang","a_blank_inv_lang","a_Zip_Foreign","dx_Factors_Influencing_Health_St","a_dx_Factors_Influencing_Health_","PLS_Other_Unknown","a_PLS_Other_Unknown"
"825",106150761,"MERCY HOSPITAL - BAKERSFIELD","KERN","General Acute Care Hospital","2215 TRUXTUN AVENUE","BAKERSFIELD","93301","100-149","Non-Trauma Center","Urban","N/A","N/A","Nonprofit - Corporation","Emergency - Basic",39317,28928,0,13852,8814,13647,10127,7425,6649,3991,2061,1679,0,1129,8351,30094,129,1414,219,26909,831,533,135,4,17,41,0,0,112,60,66236,187,89,0,0,35789,10163,1257,14252,0,2568,309,1023,13,3740,1245,4897,1868,13577,3370,77,5672,1849,218,1598,9645,3287,13287,2,0,4302,243,393,28,741,17,493,767,53107,5927,226,360,50,0,68245,553,61798,5894,3491,3495,0,125,737,882,1088,1403,1191,730,821,0,193,663,2271,69,0,3752,38,150,143,168,351,328,55,26,4403,626,736,0,0,0,0,0,1996,2449,76,2267,0,86,102,741,1470,393,639,613,830,175,167,265,93,799,335,265,0,2,0,384,65,451,60,28,419,5292,104,81,27,0,34,16,0,6986,85,6210,691,2014,9,1591,25,11,6784,0,198,0,144,16,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"826",106150782,"RIDGECREST REGIONAL HOSPITAL","KERN","General Acute Care Hospital","1081 NORTH CHINA LAKE BLVD.","RIDGECREST","93555","50-99","Non-Trauma Center","Rural","Rural","N/A","Nonprofit - Corporation","Emergency - Basic",9168,7390,1,2002,1492,2706,2313,1991,2284,1499,1259,1013,0,125,1116,2143,16,451,312,12396,622,143,35,22,1,2,0,153,27,0,15476,70,0,2,6,6797,3567,1545,3849,0,307,94,625,6,1268,279,1118,269,3488,1101,31,1031,747,44,413,1680,792,3266,0,0,1150,75,206,8,183,9,186,239,12142,1762,40,86,5,0,16559,52,16098,409,675,604,0,34,75,81,110,205,216,228,274,0,14,66,91,21,9,1071,7,110,29,43,123,4,0,0,766,203,1,0,0,0,0,0,284,658,36,282,0,26,17,199,263,78,66,112,110,22,17,22,17,237,51,25,4,0,2,69,24,73,2,0,54,1006,13,11,7,0,7,0,0,1279,3,1258,18,2014,56,468,13,11,801,0,19,0,98,8,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"827",106150788,"SAN JOAQUIN COMMUNITY HOSPITAL","KERN","General Acute Care Hospital","2615 CHESTER AVENUE","BAKERSFIELD","93301","200-299","Non-Trauma Center","Urban","N/A","N/A","Nonprofit - Corporation","Emergency - Basic",38246,29508,6,13194,7272,12595,9000,7778,7941,4900,2861,2213,6,502,7636,32324,78,725,328,26167,400,4432,63,38,33,21,29,270,71,6,62074,247,11,0,65,36080,10620,1316,12161,0,2483,286,1628,21,3260,969,3775,2038,11183,3789,124,4140,2522,190,1526,7813,3192,18821,0,0,3392,235,455,72,713,87,482,725,54896,4752,149,304,77,0,67760,178,57808,9774,5426,6355,0,230,894,1030,1374,2287,2334,1797,1524,0,163,1207,3686,153,24,6526,22,198,327,366,821,368,118,36,7262,1200,1085,0,0,0,0,0,3115,5403,1271,1779,0,130,173,2533,1791,516,560,1508,1362,199,265,352,146,1250,199,736,2,8,39,641,90,819,134,56,713,8744,261,110,49,40,19,77,1,11781,65,10232,1484,2014,311,1421,27,12,7583,0,212,1,254,22,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"828",106150808,"TEHACHAPI HOSPITAL","KERN","General Acute Care Hospital","115 WEST E STREET","TEHACHAPI","93561","1-49","Non-Trauma Center","Rural","Rural","N/A","Public - District","Emergency - Standby",6849,5576,0,2272,1629,1787,1526,1375,1518,1000,710,608,0,51,807,2131,0,45,39,9352,832,668,19,0,0,1,0,118,11,88,10681,5,2,0,0,5763,2066,551,2717,0,241,34,395,6,798,199,711,417,2952,609,30,872,712,15,291,1818,556,1763,4,2,822,87,132,6,159,117,110,185,9297,1034,75,78,21,0,12425,24,12031,370,82,45,0,5,3,13,17,12,27,22,27,0,0,4,7,0,0,116,0,16,5,1,0,7,0,0,93,5,0,0,0,0,0,0,33,66,1,20,0,1,0,7,16,12,12,7,6,1,2,4,1,40,11,6,0,0,0,4,2,7,0,3,2,103,3,0,0,1,1,1,0,127,1,126,0,2014,1,302,0,1,1328,0,7,0,28,7,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"829",106154101,"BAKERSFIELD HEART HOSPITAL","KERN","General Acute Care Hospital","3001 SILLECT AVENUE","BAKERSFIELD","93308","1-49","Non-Trauma Center","Urban","N/A","N/A","Investor - Corporation","Emergency - Basic",4756,3839,1,338,482,1186,1271,1233,1478,1067,875,666,0,100,509,1915,3,206,8,5855,121,1059,33,8,0,0,39,11,0,21,7236,68,0,0,0,3054,2890,161,1694,0,49,55,701,2,378,172,454,82,1031,703,9,367,138,0,212,695,307,3241,0,0,395,45,35,7,54,1,51,68,7373,417,3,16,7,0,8596,53,8302,241,1642,1748,1,7,66,143,257,581,729,870,738,0,80,203,669,111,4,2323,1,57,73,132,258,21,19,50,2289,489,3,0,0,0,0,0,525,2322,64,434,0,0,51,1284,384,155,146,378,152,38,47,67,19,429,64,170,0,3,0,89,20,215,2,14,280,2710,35,10,4,0,7,2,0,3391,31,3201,159,2014,0,124,3,4,797,0,45,1,47,9,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"830",106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","General Acute Care Hospital","345 SOUTH HALCYON ROAD","ARROYO GRANDE","93420","50-99","Non-Trauma Center","Rural","N/A","N/A","Nonprofit - Corporation","Emergency - Basic",11112,9281,1,2302,2179,2940,2645,2325,2575,2119,1623,1686,0,212,238,4342,37,573,190,14802,208,58,10,15,3,5,2,14,31,10,19975,25,1,17,20,6845,4935,634,5706,0,323,52,482,4,924,209,1004,450,5120,1444,18,906,724,6,627,1563,1036,5501,1,0,1617,122,118,24,138,2,154,194,14915,2112,79,126,15,0,20394,78,19525,791,938,795,0,7,57,81,103,246,344,356,538,0,35,15,195,10,0,1474,4,73,23,57,257,92,14,3,978,235,1,0,0,0,0,0,237,1137,15,316,0,0,30,314,354,79,96,311,165,43,27,26,7,177,46,47,0,3,0,146,18,72,1,10,46,1400,11,12,7,0,0,1,0,1733,7,1682,44,2014,1,778,9,8,2247,27,27,1,67,12,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"831",106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","General Acute Care Hospital","1911 JOHNSON AVENUE","SAN LUIS OBISPO","93401","100-149","Non-Trauma Center","Rural","N/A","N/A","Nonprofit - Corporation","Emergency - Basic",7877,6771,1,829,961,2087,1942,1580,2064,1938,1364,1883,1,212,257,1692,19,323,175,11971,85,37,18,43,10,3,1,20,76,10,14280,61,0,1,4,3754,4706,509,4336,0,215,71,672,0,790,200,736,216,2855,1166,24,576,582,8,492,997,636,4413,0,0,1107,47,84,7,89,10,114,134,11393,1229,35,71,19,0,14649,96,14126,427,1041,1176,0,13,84,96,154,246,437,420,767,0,38,25,151,34,25,1944,0,43,32,76,424,53,38,0,1079,462,10,0,0,0,0,0,226,1440,47,448,0,14,44,598,372,56,87,338,188,45,58,48,24,229,37,79,0,0,0,139,7,134,1,3,107,1774,21,8,6,0,4,2,0,2217,21,2158,38,2014,0,310,11,0,1271,73,55,1,103,14,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"832",106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","General Acute Care Hospital","1010 MURRAY STREET","SAN LUIS OBISPO","93405","150-199","Level III","Rural","N/A","N/A","Investor - Corporation","Emergency - Basic",10263,9509,0,2219,2513,3979,2391,1993,2455,1849,1151,1222,0,290,369,2418,28,1592,146,14929,192,70,36,43,10,0,0,0,71,0,19251,99,0,0,0,834,3896,1011,12088,0,370,94,455,7,1177,223,1026,392,5215,1019,22,1258,541,20,1024,1544,903,4482,0,0,1581,99,94,14,229,1,134,186,14766,1715,79,111,6,0,19772,70,19216,486,1113,1210,0,107,166,148,226,332,360,332,509,0,29,36,214,110,18,1912,4,78,35,62,249,65,6,16,1313,433,66,0,0,0,0,0,443,1004,286,529,0,16,36,280,396,98,77,281,492,49,49,62,46,268,62,109,0,1,1,218,28,147,14,0,62,1608,32,35,6,0,8,3,0,2323,6,2268,49,2014,143,757,162,0,1943,0,61,0,164,11,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"833",106400548,"TWIN CITIES COMMUNITY HOSPITAL","SAN LUIS OBISPO","General Acute Care Hospital","1100 LAS TABLAS ROAD","TEMPLETON","93465","100-149","Non-Trauma Center","Urban","Rural","N/A","Investor - Corporation","Emergency - Basic",17292,13829,0,4366,3339,4976,4264,3517,3628,2859,1985,2187,0,140,734,5697,25,749,428,23348,406,111,42,186,13,2,0,0,76,1,30145,107,32,0,0,1710,6688,1595,18488,0,800,151,947,15,1931,331,1798,548,7320,2165,67,1698,758,45,844,3011,1712,6980,0,0,2591,132,178,17,192,5,157,438,22783,3457,93,214,25,0,31121,116,29110,1895,1562,1619,0,34,167,199,266,496,603,548,862,0,18,82,295,35,52,2698,1,87,48,105,708,65,7,12,1426,555,168,0,0,0,0,0,483,1829,353,441,0,23,37,413,624,164,164,337,404,77,71,57,44,468,136,160,0,2,0,247,45,146,7,12,118,2467,46,34,13,0,13,1,0,3181,10,3086,85,2014,6,839,32,0,2640,0,75,0,122,23,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"834",106420491,"LOMPOC VALLEY MEDICAL CENTER","SANTA BARBARA","General Acute Care Hospital","1515 E. OCEAN AVENUE","LOMPOC","93436","150-199","Non-Trauma Center","Rural","Rural","N/A","Public - District","Emergency - Basic",11497,9182,0,3591,2017,4080,2842,2192,2367,1436,1088,1066,0,371,1596,8074,55,699,119,9765,444,920,11,26,1,0,22,218,117,0,18865,55,0,0,0,9392,3953,2359,3247,0,696,65,531,1,1027,371,988,397,4497,1107,21,1462,1406,18,704,1888,864,4636,0,0,1492,68,123,17,194,32,154,233,15502,2104,99,117,22,0,20679,51,18794,1834,761,748,0,33,123,121,144,227,229,236,360,0,29,86,405,45,15,923,6,89,25,28,87,9,3,15,960,240,53,0,0,0,0,0,334,774,127,234,0,32,23,203,374,71,114,97,109,13,31,18,32,249,65,74,0,1,1,82,9,55,10,3,47,1254,10,16,5,0,1,10,0,1509,6,1409,94,2014,36,522,7,2,1728,0,40,0,170,12,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"835",106420493,"MARIAN REGIONAL MEDICAL CENTER","SANTA BARBARA","General Acute Care Hospital","1400 EAST CHURCH STREET","SANTA MARIA","93454","300-499","Level III","Urban","N/A","N/A","Nonprofit - Corporation","Emergency - Basic",34781,28158,2,13772,7689,10254,8446,6531,6065,4083,2802,3298,1,1074,1359,38177,46,423,877,20985,211,358,41,24,5,18,1,746,269,15,61105,114,0,10,24,32258,9971,2286,11442,0,1908,142,1016,15,3553,605,3392,2411,11585,3924,73,4982,3160,86,1856,6479,3009,14744,0,1,4017,214,288,26,502,75,333,383,50436,4536,196,278,58,1,62941,494,47431,15016,3208,3013,1,179,388,485,547,882,967,907,1575,0,195,138,2466,31,76,3311,5,88,40,224,702,195,36,20,4029,880,8,0,0,0,0,0,1585,3133,162,1147,0,170,100,1068,1105,283,308,1021,635,150,131,150,68,623,79,278,1,5,36,389,52,525,19,10,296,4675,64,56,20,0,14,14,0,6222,60,5099,1063,2014,292,1598,88,11,6888,96,194,1,435,32,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"836",106190034,"ANTELOPE VALLEY HOSPITAL","LOS ANGELES","General Acute Care Hospital","1600 WEST AVENUE J","LANCASTER","93534","300-499","Level II","Urban","N/A","N/A","Public - District","Emergency - Basic",57772,41065,0,18593,11861,19157,14153,11644,11568,6380,3154,2327,0,948,29803,35087,106,1007,620,31266,328,4994,118,7,13,4,1,282,148,33,92443,302,164,0,0,60776,12393,2549,11582,0,4988,637,1847,35,4386,1471,6009,2447,17181,4916,217,6773,7174,237,3645,13238,3396,20237,0,3,4914,321,565,41,1372,42,603,913,78657,7263,350,508,140,0,98837,262,91014,7561,6070,5752,0,430,1091,955,1337,2163,1989,1677,1499,0,240,2695,2894,127,8,5839,19,167,313,496,1258,92,0,82,8052,1322,40,0,0,0,0,0,4275,4912,354,2032,0,277,181,1929,1758,617,678,793,1646,205,213,262,788,1626,244,496,18,3,77,650,108,531,98,54,784,8693,194,182,30,3,26,12,0,11822,67,10900,855,2014,681,3148,457,11,11537,0,249,0,420,28,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"837",106196405,"PALMDALE REGIONAL MEDICAL CENTER","LOS ANGELES","General Acute Care Hospital","38600 MEDICAL CENTER DRIVE","PALMDALE","93551","150-199","Non-Trauma Center","Urban","N/A","N/A","Investor - Corporation","Emergency - Basic",35146,24669,0,10044,7644,11464,8718,7402,7088,3987,2088,1380,0,234,15360,22835,41,3768,548,17029,371,1016,51,20,12,5,0,1232,117,2,56921,40,19,0,9,26498,7659,1466,16445,0,1575,295,1256,23,3797,956,3659,1739,11780,3741,122,3482,3093,33,1942,7634,2277,12406,4,1,3416,172,309,31,763,177,278,654,46798,4948,218,276,30,0,59815,197,57432,2186,3793,3194,1,107,447,558,896,1487,1379,1141,973,0,55,1563,1726,458,44,3136,6,93,205,224,747,115,0,8,4866,646,84,0,0,0,0,0,2281,3441,100,832,0,37,123,1436,1205,488,482,467,639,149,163,149,77,923,226,410,0,0,0,289,77,315,19,40,361,5668,65,40,43,2,14,7,0,6988,27,6532,429,2014,0,1745,48,14,7747,0,334,0,157,35,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"838",106420483,"GOLETA VALLEY COTTAGE HOSPITAL","SANTA BARBARA","General Acute Care Hospital","351 SOUTH PATTERSON AVENUE","SANTA BARBARA","93111","100-149","Non-Trauma Center","Urban","N/A","N/A","Nonprofit - Corporation","Emergency - Basic",9143,8867,0,1641,3034,4213,1722,1610,1827,1449,964,1550,0,991,562,4915,31,32,113,11366,647,310,3,1,3,0,0,533,125,9,16162,57,0,0,160,3461,3531,1026,7884,0,216,40,384,1,1043,211,874,461,4994,991,15,852,850,3,1249,1429,828,3569,0,0,1771,98,115,7,214,11,94,245,12666,2136,37,86,29,0,18010,231,16472,1307,311,281,0,36,91,39,47,67,65,67,180,0,16,15,114,0,1,445,1,31,8,3,13,17,5,4,407,98,6,0,0,0,0,0,72,287,35,154,0,2,4,62,138,34,43,71,89,22,3,5,8,46,30,35,0,0,0,73,4,14,0,3,15,452,13,4,1,0,3,5,0,592,8,532,52,2014,0,501,5,0,2108,0,44,0,122,9,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"839",106420514,"SANTA BARBARA COTTAGE HOSPITAL","SANTA BARBARA","General Acute Care Hospital","400 W. PUEBLO STREET","SANTA BARBARA","93102","300-499","Level II & Level II - Ped","Urban","N/A","Teaching","Nonprofit - Corporation","Emergency - Basic",18838,18323,1,4491,3310,6225,4642,4420,4949,3718,2307,3100,0,676,1050,12488,43,70,178,22657,112,1066,38,13,19,13,0,388,696,43,34533,212,1,0,28,10268,8584,1462,11794,0,741,115,1024,11,2050,520,1855,904,8439,2074,98,1935,1425,49,3353,2725,1470,8374,0,0,3169,145,257,11,423,53,295,373,27842,3135,106,206,58,0,37162,307,32182,4673,4321,4089,0,247,626,557,778,1285,1317,1230,2047,0,135,180,1812,7,44,6224,8,50,99,240,308,329,58,77,6039,1198,12,0,0,0,0,0,1296,4230,554,1999,0,63,96,1501,1352,293,396,721,752,181,210,268,1309,661,144,408,1,27,21,475,38,459,6,29,441,6657,122,71,39,0,18,15,0,8410,52,7651,707,2014,323,1089,40,6,5054,0,331,0,412,20,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
